,cow_id,bull_id
15126,GB00000079002,US00000001653
15127,DE00000079044,US00000002804
15128,US00000079065,FR00000002912
15129,US00000079086,US00000001653
15130,FR00000079110,US00000000795
15131,GB00000079141,GB00000002585
15132,FR00000079150,GB00000002585
15133,US00000079156,GB00000002585
15134,DE00000079161,US00000002804
15135,DE00000079174,FR00000002912
15136,DE00000079221,US00000001653
15137,DE00000083789,US00000003459
15138,DE00000083806,GB00000002585
15139,RU00000083819,FR00000002912
15140,US00000083834,FR00000002912
15141,DE00000083858,US00000003507
15142,DE00000083877,US00000001653
15143,NL00000083878,US00000003459
15144,FR00000083906,GB00000002585
15145,NL00000090373,US00000001653
15146,GB00000090395,GB00000002585
15147,US00000090409,GB00000002585
15148,GB00000090421,GB00000002585
15149,GB00000090433,FR00000002912
15150,RU00000090472,FR00000002912
15151,NL00000090501,FR00000002912
15152,RU00000090513,DE00000003760
15153,NL00000090538,GB00000002348
15154,RU00000090541,DE00000001742
15155,RU00000090547,US00000002804
15156,GB00000090556,DE00000001742
15157,GB00000090562,GB00000002585
15158,DE00000090584,US00000003459
15159,RU00000090597,US00000003507
15160,GB00000090610,US00000003013
15161,GB00000090625,FR00000002912
15162,DE00000083929,US00000001653
15163,US00000083951,US00000003459
15164,NL00000083970,US00000001653
15165,RU00000083977,DE00000001742
15166,RU00000083979,GB00000002585
15167,US00000083986,FR00000002912
15168,DE00000079259,FR00000002912
15169,RU00000079270,GB00000002585
15170,NL00000079306,DE00000001742
15171,US00000079339,GB00000002585
15172,RU00000079353,FR00000002912
15173,DE00000079369,US00000001653
15174,DE00000079441,GB00000002585
15175,GB00000079454,US00000003459
15176,US00000079471,GB00000002348
15177,US00000079500,US00000002804
15178,GB00000079504,US00000003459
15179,RU00000079513,FR00000002912
15180,DE00000079516,US00000001653
15181,RU00000079556,GB00000002348
15182,NL00000079560,US00000001653
15183,FR00000084017,GB00000002585
15184,RU00000084051,US00000001653
15185,GB00000090655,FR00000002912
15186,US00000090661,US00000003459
15187,FR00000090674,US00000001653
15188,GB00000090677,US00000002804
15189,GB00000090683,US00000000795
15190,RU00000090684,US00000001653
15191,US00000090696,US00000002804
15192,NL00000090704,GB00000002585
15193,GB00000090710,FR00000002912
15194,RU00000090713,US00000003459
15195,RU00000090740,GB00000002585
15196,NL00000090742,GB00000002348
15197,RU00000090744,GB00000002585
15198,FR00000090779,US00000003459
15199,FR00000090781,US00000002804
15200,FR00000090805,US00000003459
15201,NL00000090830,US00000001653
15202,RU00000090857,US00000001653
15203,FR00000090877,DE00000001742
15204,RU00000090881,US00000001653
15205,RU00000090898,US00000001653
15206,US00000090927,GB00000002348
15207,US00000090928,US00000000795
15208,RU00000090929,US00000002804
15209,DE00000084090,FR00000002912
15210,GB00000084154,FR00000002912
15211,US00000079581,US00000001653
15212,RU00000079583,GB00000002348
15213,FR00000079592,GB00000002585
15214,US00000079597,DE00000001742
15215,DE00000079605,GB00000002585
15216,RU00000079607,US00000003459
15217,NL00000079614,US00000002804
15218,GB00000079660,FR00000002912
15219,RU00000079663,GB00000002585
15220,DE00000079669,DE00000001742
15221,US00000079675,US00000001653
15222,US00000079677,FR00000002912
15223,DE00000079724,FR00000002912
15224,RU00000079764,GB00000002585
15225,DE00000079783,US00000001653
15226,NL00000079784,US00000000795
15227,NL00000079850,GB00000002348
15228,NL00000079852,FR00000002912
15229,DE00000084171,US00000002804
15230,FR00000084177,US00000001653
15231,FR00000084191,FR00000002912
15232,NL00000084201,US00000003459
15233,DE00000084209,US00000001653
15234,FR00000084213,DE00000001742
15235,GB00000084230,US00000001653
15236,FR00000090965,US00000003013
15237,DE00000091012,GB00000002348
15238,FR00000091015,GB00000002585
15239,DE00000091017,FR00000002912
15240,US00000091019,US00000002804
15241,NL00000091034,US00000001653
15242,RU00000091039,FR00000002912
15243,RU00000091142,GB00000002348
15244,NL00000091144,US00000002804
15245,GB00000091209,DE00000001742
15246,US00000091226,GB00000002585
15247,NL00000091245,US00000001653
15248,US00000091302,US00000001653
15249,FR00000091304,GB00000002585
15250,DE00000091315,FR00000002912
15251,FR00000084277,US00000001653
15252,GB00000084320,GB00000002348
15253,GB00000084353,US00000001653
15254,NL00000084364,DE00000001742
15255,DE00000084365,GB00000002585
15256,DE00000084392,US00000002804
15257,FR00000084393,US00000002804
15258,GB00000079891,US00000001653
15259,RU00000079902,US00000001653
15260,GB00000079935,US00000003459
15261,US00000079944,GB00000002585
15262,RU00000079956,US00000003459
15263,US00000080003,DE00000001742
15264,RU00000080013,US00000002804
15265,DE00000080032,US00000001653
15266,GB00000080042,US00000002804
15267,NL00000080043,DE00000001742
15268,GB00000080082,GB00000002585
15269,US00000080093,US00000001653
15270,FR00000080127,GB00000002585
15271,DE00000080141,GB00000002585
15272,GB00000080148,GB00000002585
15273,GB00000080156,DE00000001742
15274,GB00000080196,US00000003459
15275,DE00000084405,US00000003459
15276,FR00000084406,GB00000002585
15277,FR00000084421,GB00000002585
15278,US00000084435,US00000001653
15279,US00000091332,FR00000002912
15280,US00000091354,US00000001653
15281,US00000091361,US00000002804
15282,RU00000091383,FR00000002912
15283,RU00000091420,US00000001653
15284,NL00000091438,FR00000002912
15285,US00000091456,FR00000002912
15286,DE00000091510,GB00000002585
15287,DE00000091558,GB00000002585
15288,RU00000091559,GB00000002348
15289,FR00000091566,GB00000002348
15290,NL00000091623,FR00000002912
15291,DE00000091637,GB00000002348
15292,DE00000084438,FR00000002912
15293,NL00000084465,GB00000002585
15294,DE00000084477,FR00000002912
15295,US00000084492,US00000003507
15296,RU00000084496,GB00000002585
15297,DE00000084508,US00000000795
15298,DE00000084520,FR00000002912
15299,NL00000084531,FR00000002912
15300,GB00000084540,US00000000795
15301,GB00000084588,US00000001653
15302,US00000084620,GB00000002348
15303,RU00000084628,GB00000002585
15304,US00000080309,GB00000002585
15305,GB00000080331,US00000003459
15306,DE00000080333,GB00000002585
15307,US00000080339,US00000003013
15308,NL00000080352,GB00000002585
15309,NL00000080360,FR00000002912
15310,GB00000080381,US00000001653
15311,RU00000080388,US00000000795
15312,RU00000080402,US00000001653
15313,GB00000080417,US00000002804
15314,RU00000080434,GB00000002585
15315,DE00000080458,GB00000002585
15316,US00000080459,US00000003459
15317,NL00000080486,GB00000002585
15318,GB00000080499,FR00000002912
15319,US00000091671,US00000003013
15320,NL00000091696,US00000001653
15321,FR00000091761,FR00000002912
15322,NL00000091763,GB00000002585
15323,NL00000091767,US00000002804
15324,DE00000091833,DE00000001742
15325,GB00000091842,US00000003013
15326,RU00000091851,US00000001653
15327,FR00000091883,US00000002804
15328,FR00000091896,US00000003459
15329,NL00000091898,US00000002804
15330,FR00000091901,US00000001653
15331,US00000091910,US00000002804
15332,NL00000091917,DE00000001742
15333,GB00000091946,US00000001653
15334,DE00000091947,US00000002804
15335,GB00000091963,US00000003459
15336,GB00000091971,US00000003459
15337,NL00000091978,US00000003459
15338,NL00000084640,FR00000002912
15339,DE00000084653,US00000003459
15340,US00000084661,GB00000002585
15341,RU00000084674,US00000002804
15342,FR00000084679,FR00000002912
15343,GB00000084686,US00000001653
15344,NL00000084711,FR00000002912
15345,GB00000084721,US00000003459
15346,RU00000084724,US00000001653
15347,GB00000084730,GB00000002348
15348,FR00000084769,US00000001653
15349,RU00000084792,FR00000002912
15350,RU00000084793,US00000001653
15351,FR00000084797,US00000003459
15352,US00000084830,DE00000001742
15353,US00000084833,GB00000002585
15354,FR00000092005,GB00000002348
15355,US00000092025,FR00000002912
15356,DE00000092035,GB00000002585
15357,NL00000092058,US00000003459
15358,US00000092075,US00000002804
15359,NL00000092083,GB00000002585
15360,DE00000092122,US00000001653
15361,FR00000092202,FR00000002912
15362,FR00000092234,US00000002804
15363,US00000092257,US00000003459
15364,GB00000092273,GB00000002585
15365,NL00000092282,US00000002804
15366,US00000092314,GB00000002585
15367,NL00000092321,US00000001653
15368,FR00000092325,GB00000002585
15369,RU00000092328,FR00000002912
15370,US00000080518,GB00000002348
15371,FR00000080528,GB00000002585
15372,FR00000080598,US00000003459
15373,DE00000080604,GB00000002348
15374,US00000080633,US00000001653
15375,GB00000080647,US00000001653
15376,RU00000080655,DE00000003760
15377,RU00000080672,FR00000002912
15378,DE00000080709,FR00000002912
15379,NL00000080727,US00000001653
15380,RU00000080737,GB00000002585
15381,NL00000080762,GB00000002585
15382,RU00000080772,GB00000002348
15383,GB00000080773,US00000002804
15384,NL00000080774,GB00000002585
15385,US00000080788,US00000002804
15386,GB00000084867,GB00000002585
15387,FR00000084869,GB00000002585
15388,RU00000084874,DE00000001742
15389,GB00000084881,US00000001653
15390,RU00000084896,US00000003507
15391,DE00000084920,US00000003459
15392,NL00000084950,GB00000002585
15393,FR00000084959,US00000001653
15394,DE00000084981,US00000001653
15395,RU00000084987,US00000001653
15396,NL00000084988,DE00000001742
15397,DE00000085002,US00000001653
15398,GB00000085039,GB00000002348
15399,DE00000085063,FR00000002912
15400,FR00000085069,DE00000001742
15401,RU00000085082,US00000002804
15402,GB00000092343,US00000001653
15403,RU00000092347,US00000003459
15404,FR00000092379,GB00000002348
15405,FR00000092414,US00000003459
15406,RU00000092430,US00000003459
15407,NL00000092437,GB00000002585
15408,NL00000092440,US00000001653
15409,GB00000092453,US00000003459
15410,NL00000092480,FR00000002912
15411,US00000092582,FR00000002912
15412,GB00000092583,US00000003013
15413,DE00000092584,GB00000002585
15414,FR00000092597,US00000001653
15415,GB00000092611,GB00000002585
15416,GB00000085091,US00000003013
15417,FR00000085093,US00000002804
15418,FR00000085095,GB00000002585
15419,RU00000080797,US00000002804
15420,FR00000080816,FR00000002912
15421,RU00000080830,US00000001653
15422,US00000080865,US00000003459
15423,DE00000080880,US00000003459
15424,FR00000080906,FR00000002912
15425,DE00000080914,GB00000002348
15426,FR00000080917,GB00000002585
15427,DE00000080921,US00000001653
15428,US00000080959,GB00000002585
15429,NL00000080972,US00000001653
15430,US00000080988,US00000001653
15431,FR00000081009,US00000002804
15432,RU00000081021,GB00000002585
15433,US00000081022,FR00000002912
15434,DE00000081031,GB00000002585
15435,DE00000081040,DE00000001742
15436,US00000081054,US00000000795
15437,NL00000085104,GB00000002585
15438,FR00000085114,US00000001653
15439,DE00000085123,US00000003459
15440,NL00000085128,GB00000002585
15441,DE00000085146,US00000001653
15442,DE00000085149,GB00000002348
15443,US00000085150,GB00000002348
15444,FR00000085176,FR00000002912
15445,US00000085177,GB00000002585
15446,FR00000085186,GB00000002585
15447,DE00000085189,US00000001653
15448,GB00000085227,US00000002804
15449,RU00000085257,US00000001653
15450,FR00000085260,US00000002804
15451,US00000092633,US00000002804
15452,US00000092655,US00000003013
15453,FR00000092703,FR00000002912
15454,DE00000092748,US00000003459
15455,RU00000092749,US00000001653
15456,US00000092780,DE00000001742
15457,GB00000092792,GB00000002585
15458,FR00000092799,US00000001653
15459,US00000092804,GB00000002348
15460,RU00000092832,US00000001653
15461,DE00000092838,US00000001653
15462,DE00000092844,GB00000002348
15463,DE00000092854,FR00000002912
15464,DE00000092888,GB00000002585
15465,GB00000092908,GB00000002585
15466,DE00000092950,GB00000002585
15467,NL00000085298,US00000002804
15468,RU00000085319,US00000002804
15469,FR00000085321,US00000001653
15470,DE00000081090,US00000001653
15471,RU00000081110,DE00000001742
15472,GB00000081130,US00000002804
15473,NL00000081133,GB00000002585
15474,FR00000081141,US00000001653
15475,FR00000081143,GB00000002585
15476,GB00000081168,US00000001653
15477,FR00000081169,US00000002804
15478,US00000081203,FR00000002912
15479,US00000081277,US00000001653
15480,NL00000081279,GB00000002585
15481,RU00000081331,FR00000002912
15482,FR00000081365,GB00000002348
15483,US00000085340,US00000002804
15484,NL00000085348,US00000003459
15485,GB00000085364,US00000001653
15486,NL00000085369,GB00000002348
15487,GB00000085393,US00000003459
15488,DE00000085407,US00000002804
15489,FR00000085476,US00000003459
15490,RU00000092960,FR00000002912
15491,GB00000092993,US00000003507
15492,DE00000092995,GB00000002585
15493,US00000092997,GB00000002585
15494,NL00000093013,GB00000002585
15495,US00000093033,GB00000002348
15496,DE00000093038,FR00000002912
15497,GB00000093072,US00000002804
15498,RU00000093081,DE00000001742
15499,NL00000093120,GB00000002585
15500,RU00000093125,US00000001653
15501,RU00000093133,GB00000002585
15502,NL00000093164,US00000003013
15503,GB00000093179,GB00000002585
15504,DE00000093207,US00000001653
15505,US00000093214,GB00000002585
15506,RU00000093257,GB00000002585
15507,FR00000085490,US00000001653
15508,FR00000085511,FR00000002912
15509,GB00000085522,GB00000002585
15510,DE00000085531,US00000001653
15511,RU00000085543,GB00000002348
15512,FR00000085566,US00000003013
15513,FR00000085587,GB00000002585
15514,DE00000085590,GB00000002348
15515,US00000085593,GB00000002585
15516,RU00000085609,GB00000002585
15517,NL00000081379,US00000001653
15518,US00000081382,US00000001653
15519,DE00000081391,FR00000002912
15520,NL00000081401,GB00000002348
15521,NL00000081403,US00000000795
15522,US00000081405,GB00000002348
15523,FR00000081428,GB00000002585
15524,US00000081431,US00000003459
15525,FR00000081445,US00000003459
15526,NL00000081459,US00000002804
15527,NL00000081478,FR00000002912
15528,NL00000081482,US00000001653
15529,GB00000081562,FR00000002912
15530,NL00000081563,GB00000002585
15531,GB00000081581,GB00000002585
15532,NL00000055028,US00000002804
15533,DE00000055064,GB00000002585
15534,RU00000055081,US00000002804
15535,US00000055096,GB00000002585
15536,US00000055178,FR00000002912
15537,US00000055495,US00000002804
15538,FR00000055549,US00000001653
15539,FR00000055831,FR00000002912
15540,US00000055868,GB00000002348
15541,FR00000055983,US00000001653
15542,DE00000056089,FR00000002912
15543,FR00000082324,US00000003459
15544,NL00000038516,US00000003507
15545,RU00000027450,US00000003507
15546,RU00000033204,US00000000795
15547,DE00000039055,FR00000002912
15548,NL00000015528,FR00000002912
15549,NL00000062167,US00000002804
15550,US00000051584,FR00000002912
15551,FR00000083310,US00000003013
15552,NL00000044767,US00000003013
15553,RU00000072947,FR00000002912
15554,FR00000016018,US00000000795
15555,DE00000083149,US00000003459
15556,FR00000038187,US00000002804
15557,DE00000062365,US00000001653
15558,DE00000072716,GB00000002348
15559,GB00000051525,US00000001653
15560,US00000051581,GB00000002348
15561,GB00000062138,US00000001653
15562,US00000051500,DE00000001742
15563,NL00000072692,FR00000002912
15564,RU00000072788,US00000002804
15565,GB00000051686,GB00000002585
15566,GB00000072767,US00000001653
15567,GB00000062289,FR00000002912
15568,FR00000083370,GB00000002585
15569,US00000062195,DE00000001742
15570,GB00000072990,FR00000002912
15571,RU00000062309,GB00000002348
15572,US00000038651,US00000003507
15573,FR00000072867,GB00000002585
15574,FR00000062170,US00000002804
15575,NL00000083034,GB00000002585
15576,RU00000062188,FR00000002912
15577,NL00000062371,US00000001653
15578,FR00000051485,GB00000002585
15579,GB00000066312,US00000002804
15580,DE00000067226,DE00000001742
15581,GB00000067496,FR00000002912
15582,NL00000068537,US00000002804
15583,NL00000004463,US00000003507
15584,FR00000068660,US00000001653
15585,GB00000068779,US00000002804
15586,US00000093277,FR00000002912
15587,US00000093298,US00000001653
15588,FR00000093380,GB00000002348
15589,NL00000093384,GB00000002585
15590,RU00000093394,GB00000002585
15591,RU00000093413,DE00000001742
15592,DE00000093425,GB00000002585
15593,NL00000093450,US00000003459
15594,DE00000093459,GB00000002585
15595,RU00000093470,US00000003459
15596,US00000093482,GB00000002585
15597,RU00000093505,GB00000002348
15598,RU00000093510,US00000002804
15599,NL00000093519,US00000001653
15600,RU00000093542,GB00000002348
15601,NL00000093559,GB00000002585
15602,FR00000093576,FR00000002912
15603,DE00000093579,US00000000795
15604,DE00000093718,US00000002804
15605,FR00000093854,US00000002804
15606,RU00000094187,US00000003459
15607,DE00000094192,US00000003459
15608,NL00000094197,US00000002804
15609,RU00000094259,US00000003459
15610,US00000094266,US00000002804
15611,US00000094270,US00000003459
15612,DE00000094271,US00000002804
15613,US00000094272,US00000003459
15614,US00000094273,US00000003459
15615,RU00000094275,US00000002804
15616,FR00000094276,US00000003459
15617,DE00000094278,US00000002804
15618,DE00000094280,US00000003459
15619,GB00000094282,US00000003459
15620,NL00000094283,US00000002804
15621,US00000094289,US00000002804
15622,US00000094291,US00000002804
15623,RU00000094292,US00000003459
15624,FR00000094293,US00000002804
15625,FR00000094294,US00000003459
15626,US00000094299,US00000003459
15627,FR00000094300,US00000003459
15628,GB00000094301,US00000003459
15629,US00000094302,US00000003459
15630,GB00000094306,US00000003459
15631,GB00000094310,US00000002804
15632,RU00000094313,US00000002804
15633,NL00000094318,US00000002804
15634,NL00000094323,US00000003459
15635,GB00000094324,US00000003459
15636,DE00000094325,US00000002804
15637,US00000094331,US00000003459
15638,DE00000094337,US00000003459
15639,NL00000094338,US00000003459
15640,FR00000094341,US00000002804
15641,RU00000094346,US00000002804
15642,GB00000094350,US00000002804
15643,DE00000094352,US00000002804
15644,FR00000094353,US00000002804
15645,FR00000094354,US00000003459
15646,FR00000094358,US00000002804
15647,GB00000094359,US00000003459
15648,DE00000094361,US00000003459
15649,US00000094364,US00000003459
15650,GB00000094367,US00000003459
15651,NL00000094371,US00000002804
15652,NL00000094373,US00000002804
15653,RU00000094374,US00000002804
15654,DE00000094376,US00000002804
15655,NL00000094378,US00000003459
15656,DE00000056608,US00000003459
15657,US00000056822,DE00000001742
15658,US00000060279,GB00000002348
15659,GB00000061172,FR00000002912
15660,RU00000061775,DE00000001742
15661,NL00000063198,GB00000002348
15662,GB00000063425,GB00000002585
15663,FR00000063431,US00000002804
15664,RU00000066747,US00000001653
15665,GB00000066749,US00000003459
15666,FR00000067720,GB00000002585
15667,FR00000069197,FR00000002912
15668,GB00000069406,US00000003459
15669,RU00000069994,US00000001653
15670,NL00000051834,US00000002804
15671,DE00000051838,US00000001653
15672,FR00000066331,GB00000002585
15673,FR00000038517,US00000003013
15674,DE00000004543,US00000003013
15675,RU00000051549,GB00000002585
15676,RU00000062208,FR00000002912
15677,US00000062077,GB00000002348
15678,RU00000072829,FR00000002912
15679,DE00000062315,GB00000002585
15680,GB00000072689,DE00000001742
15681,US00000016059,GB00000002348
15682,RU00000062175,FR00000002912
15683,NL00000083095,GB00000002348
15684,NL00000051576,US00000001653
15685,DE00000083156,GB00000002348
15686,RU00000072817,FR00000002912
15687,US00000062221,FR00000002912
15688,DE00000062088,GB00000002585
15689,NL00000072712,US00000003459
15690,US00000062265,US00000000795
15691,RU00000082997,DE00000001742
15692,GB00000072721,US00000003459
15693,RU00000015516,GB00000002348
15694,FR00000027261,GB00000002348
15695,US00000062181,US00000001653
15696,DE00000064361,US00000001653
15697,RU00000064435,US00000003459
15698,FR00000064437,US00000003013
15699,NL00000071680,GB00000002585
15700,RU00000072989,US00000001653
15701,GB00000062210,FR00000002912
15702,GB00000051817,GB00000002585
15703,RU00000074631,US00000001653
15704,GB00000062196,US00000001653
15705,DE00000074846,FR00000002912
15706,DE00000074854,US00000002804
15707,DE00000074897,US00000002804
15708,NL00000081991,FR00000002912
15709,US00000082244,DE00000001742
15710,FR00000082308,US00000001653
15711,FR00000069056,US00000003459
15712,US00000069176,FR00000002912
15713,US00000069346,GB00000002585
15714,RU00000069446,GB00000002348
15715,GB00000069581,US00000002804
15716,DE00000069756,GB00000002348
15717,FR00000069825,US00000002804
15718,NL00000027562,US00000000795
15719,DE00000070071,US00000003459
15720,NL00000070076,US00000001653
15721,US00000070413,US00000003459
15722,GB00000070537,GB00000002585
15723,FR00000076014,GB00000002348
15724,DE00000077899,US00000003459
15725,US00000077901,US00000003459
15726,US00000086239,US00000002804
15727,DE00000086243,FR00000002912
15728,GB00000051563,US00000002804
15729,US00000086317,US00000003459
15730,FR00000089887,FR00000002912
15731,RU00000089938,GB00000002348
15732,GB00000089942,FR00000002912
15733,DE00000072821,US00000001653
15734,GB00000083084,US00000003459
15735,DE00000090033,GB00000002585
15736,NL00000090034,US00000002804
15737,NL00000093508,GB00000002348
15738,DE00000089751,US00000003459
15739,GB00000089752,US00000003459
15740,NL00000051853,GB00000002585
15741,RU00000051873,US00000003459
15742,GB00000051924,US00000002804
15743,FR00000051962,US00000003459
15744,US00000051967,GB00000002348
15745,FR00000051973,FR00000002912
15746,GB00000052039,US00000003459
15747,FR00000052041,US00000001653
15748,GB00000085663,US00000001653
15749,DE00000085687,FR00000002912
15750,FR00000085707,FR00000002912
15751,GB00000085715,US00000003507
15752,NL00000082529,US00000003459
15753,FR00000082530,US00000002804
15754,US00000038291,US00000003459
15755,GB00000086115,GB00000002348
15756,DE00000086172,US00000001653
15757,RU00000054407,US00000002804
15758,FR00000054429,US00000000795
15759,DE00000054465,US00000003459
15760,RU00000054467,FR00000002912
15761,FR00000054529,US00000003459
15762,NL00000085733,GB00000002348
15763,FR00000085739,US00000002804
15764,FR00000085755,GB00000002348
15765,NL00000052074,US00000002804
15766,DE00000052080,US00000002804
15767,FR00000052139,US00000003459
15768,RU00000052148,US00000002804
15769,FR00000052191,GB00000002585
15770,DE00000052199,FR00000002912
15771,NL00000052214,GB00000002585
15772,GB00000052256,US00000003459
15773,DE00000052292,US00000002804
15774,GB00000052296,US00000002804
15775,NL00000052299,US00000001653
15776,US00000052315,FR00000002912
15777,GB00000052316,US00000001653
15778,NL00000085756,FR00000002912
15779,US00000085763,FR00000002912
15780,FR00000085770,FR00000002912
15781,NL00000085793,FR00000002912
15782,GB00000085850,GB00000002585
15783,US00000085857,US00000002804
15784,RU00000085869,US00000001653
15785,RU00000085879,US00000003459
15786,NL00000085891,US00000001653
15787,RU00000085922,US00000002804
15788,US00000085933,US00000001653
15789,FR00000085935,US00000003459
15790,RU00000054534,US00000002804
15791,NL00000054585,FR00000002912
15792,FR00000054651,FR00000002912
15793,US00000054704,US00000003459
15794,RU00000054705,US00000002804
15795,RU00000054714,US00000002804
15796,DE00000054720,GB00000002348
15797,DE00000054723,US00000003459
15798,FR00000054736,US00000003459
15799,DE00000054770,US00000003507
15800,RU00000054795,GB00000002348
15801,GB00000054827,US00000001653
15802,US00000085943,FR00000002912
15803,RU00000085963,US00000001653
15804,FR00000085992,US00000003507
15805,NL00000085995,GB00000002348
15806,FR00000085997,FR00000002912
15807,DE00000085998,US00000001653
15808,NL00000052354,GB00000002585
15809,US00000052363,US00000001653
15810,FR00000052414,US00000003459
15811,RU00000052418,US00000003459
15812,NL00000052470,US00000002804
15813,RU00000052476,US00000002804
15814,NL00000052545,FR00000002912
15815,DE00000052561,GB00000002585
15816,NL00000052592,DE00000001742
15817,DE00000086004,US00000001653
15818,DE00000086024,US00000002804
15819,US00000086027,US00000002804
15820,US00000086028,DE00000001742
15821,DE00000086031,GB00000002585
15822,FR00000086085,US00000003459
15823,FR00000086160,FR00000002912
15824,FR00000054849,US00000003459
15825,RU00000054877,US00000001653
15826,NL00000054882,FR00000002912
15827,FR00000054889,FR00000002912
15828,US00000054933,US00000001653
15829,NL00000054953,US00000002804
15830,FR00000054962,US00000002804
15831,FR00000055003,FR00000002912
15832,US00000055054,US00000000795
15833,GB00000055111,US00000003459
15834,GB00000055122,US00000003459
15835,NL00000086181,FR00000002912
15836,FR00000086182,US00000003013
15837,US00000086225,GB00000002585
15838,US00000086237,GB00000002585
15839,DE00000052651,US00000003459
15840,DE00000052684,US00000003459
15841,NL00000052685,US00000002804
15842,FR00000052697,GB00000002585
15843,NL00000052778,GB00000002348
15844,FR00000052783,US00000003459
15845,RU00000052797,US00000002804
15846,NL00000086281,US00000002804
15847,US00000086313,GB00000002585
15848,GB00000086379,FR00000002912
15849,NL00000055168,GB00000002348
15850,DE00000055218,FR00000002912
15851,FR00000055235,US00000001653
15852,DE00000055236,US00000002804
15853,GB00000055343,US00000002804
15854,DE00000055364,GB00000002585
15855,NL00000055371,US00000001653
15856,NL00000055381,US00000002804
15857,FR00000086406,US00000001653
15858,FR00000086408,GB00000002348
15859,US00000086420,GB00000002585
15860,FR00000086438,US00000003507
15861,DE00000086463,FR00000002912
15862,US00000086464,FR00000002912
15863,RU00000052908,US00000001653
15864,DE00000052975,GB00000002348
15865,NL00000053073,US00000003459
15866,RU00000053078,FR00000002912
15867,FR00000053217,DE00000001742
15868,US00000086476,US00000002804
15869,FR00000086517,FR00000002912
15870,RU00000086538,US00000001653
15871,US00000086559,US00000001653
15872,GB00000086570,GB00000002585
15873,NL00000086574,US00000003013
15874,FR00000055408,FR00000002912
15875,FR00000055471,US00000003459
15876,DE00000055480,US00000003459
15877,FR00000055520,US00000001653
15878,DE00000055526,US00000001653
15879,DE00000055592,GB00000002348
15880,RU00000055608,US00000002804
15881,US00000055653,US00000003459
15882,DE00000055656,GB00000002585
15883,GB00000055658,US00000003013
15884,DE00000055688,US00000003459
15885,NL00000086585,US00000003459
15886,US00000086604,US00000003013
15887,DE00000086621,US00000003459
15888,FR00000086663,US00000001653
15889,RU00000086678,US00000003459
15890,RU00000086692,US00000001653
15891,DE00000053219,FR00000002912
15892,FR00000053227,FR00000002912
15893,NL00000053279,FR00000002912
15894,US00000053341,US00000003459
15895,US00000053456,US00000003459
15896,US00000053459,US00000001653
15897,FR00000053504,US00000002804
15898,FR00000053507,US00000003013
15899,NL00000053511,FR00000002912
15900,NL00000086706,US00000002804
15901,FR00000086731,GB00000002348
15902,NL00000086771,US00000001653
15903,DE00000086782,US00000002804
15904,DE00000086787,GB00000002585
15905,FR00000086799,DE00000001742
15906,DE00000055714,US00000003459
15907,NL00000055746,US00000003459
15908,RU00000055753,US00000003459
15909,DE00000055756,GB00000002348
15910,NL00000055759,US00000002804
15911,US00000055784,US00000003459
15912,RU00000055810,US00000003459
15913,GB00000055820,FR00000002912
15914,FR00000055869,US00000003459
15915,FR00000055870,US00000000795
15916,RU00000055886,FR00000002912
15917,FR00000055888,US00000003459
15918,US00000055904,FR00000002912
15919,GB00000055906,DE00000001742
15920,RU00000086883,US00000001653
15921,DE00000086889,US00000001653
15922,US00000086904,DE00000001742
15923,GB00000086907,GB00000002585
15924,FR00000086922,US00000001653
15925,NL00000086942,US00000001653
15926,DE00000086948,US00000001653
15927,NL00000086953,GB00000002348
15928,FR00000053580,US00000002804
15929,NL00000053603,GB00000002585
15930,US00000053612,GB00000002348
15931,FR00000053613,GB00000002348
15932,FR00000053671,US00000002804
15933,FR00000053694,US00000003013
15934,FR00000053697,GB00000002585
15935,US00000053700,US00000003459
15936,RU00000053704,US00000003459
15937,DE00000053745,FR00000002912
15938,FR00000053762,GB00000002348
15939,DE00000053768,US00000002804
15940,US00000053777,US00000003459
15941,RU00000053778,US00000003459
15942,RU00000086972,GB00000002585
15943,RU00000086981,GB00000002585
15944,NL00000087000,US00000001653
15945,FR00000055989,US00000003459
15946,RU00000056015,DE00000001742
15947,FR00000056032,FR00000002912
15948,RU00000056097,GB00000002348
15949,RU00000056132,US00000003459
15950,DE00000056136,DE00000001742
15951,RU00000056189,US00000003459
15952,NL00000056259,US00000002804
15953,NL00000087014,US00000003459
15954,NL00000087016,GB00000002348
15955,RU00000087027,FR00000002912
15956,GB00000087049,US00000001653
15957,RU00000087070,FR00000002912
15958,NL00000087107,US00000001653
15959,RU00000087110,US00000001653
15960,FR00000053838,FR00000002912
15961,RU00000053839,FR00000002912
15962,GB00000053914,FR00000002912
15963,NL00000053953,US00000002804
15964,DE00000054017,GB00000002348
15965,FR00000054032,GB00000002585
15966,DE00000054055,US00000002804
15967,DE00000054065,GB00000002348
15968,DE00000054077,US00000002804
15969,DE00000087196,US00000003459
15970,NL00000056359,US00000002804
15971,GB00000056367,GB00000002348
15972,DE00000056417,FR00000002912
15973,RU00000056429,US00000003459
15974,NL00000056433,FR00000002912
15975,GB00000056465,US00000003459
15976,DE00000056470,FR00000002912
15977,RU00000056487,US00000003459
15978,DE00000056551,US00000002804
15979,US00000087261,GB00000002585
15980,FR00000087303,US00000003459
15981,DE00000087305,FR00000002912
15982,RU00000087371,GB00000002585
15983,FR00000087385,FR00000002912
